Date,Adj Close
18/08/1994,463.170013
19/08/1994,463.679993
22/08/1994,462.320007
23/08/1994,464.51001
24/08/1994,469.029999
25/08/1994,468.079987
26/08/1994,473.799988
29/08/1994,474.589996
30/08/1994,476.070007
31/08/1994,475.48999
01/09/1994,473.170013
02/09/1994,470.98999
06/09/1994,471.859985
07/09/1994,470.98999
08/09/1994,473.140015
09/09/1994,468.179993
12/09/1994,466.209991
13/09/1994,467.51001
14/09/1994,468.799988
15/09/1994,474.809998
16/09/1994,471.190002
19/09/1994,470.850006
20/09/1994,463.359985
21/09/1994,461.459991
22/09/1994,461.269989
23/09/1994,459.670013
26/09/1994,460.820007
27/09/1994,462.049988
28/09/1994,464.839996
29/09/1994,462.23999
30/09/1994,462.709991
03/10/1994,461.73999
04/10/1994,454.589996
05/10/1994,453.519989
06/10/1994,452.359985
07/10/1994,455.100006
10/10/1994,459.040009
11/10/1994,465.790009
12/10/1994,465.470001
13/10/1994,467.790009
14/10/1994,469.100006
17/10/1994,468.959991
18/10/1994,467.660004
19/10/1994,470.279999
20/10/1994,466.850006
21/10/1994,464.890015
24/10/1994,460.829987
25/10/1994,461.529999
26/10/1994,462.619995
27/10/1994,465.850006
28/10/1994,473.769989
31/10/1994,472.350006
01/11/1994,468.420013
02/11/1994,466.51001
03/11/1994,467.910004
04/11/1994,462.279999
07/11/1994,463.070007
08/11/1994,465.649994
09/11/1994,465.399994
10/11/1994,464.369995
11/11/1994,462.350006
14/11/1994,466.040009
15/11/1994,465.029999
16/11/1994,465.619995
17/11/1994,463.570007
18/11/1994,461.470001
21/11/1994,458.299988
22/11/1994,450.089996
23/11/1994,449.929993
25/11/1994,452.290009
28/11/1994,454.160004
29/11/1994,455.170013
30/11/1994,453.690002
01/12/1994,448.920013
02/12/1994,453.299988
05/12/1994,453.320007
06/12/1994,453.109985
07/12/1994,451.230011
08/12/1994,445.450012
09/12/1994,446.959991
12/12/1994,449.470001
13/12/1994,450.149994
14/12/1994,454.970001
15/12/1994,455.339996
16/12/1994,458.799988
19/12/1994,457.910004
20/12/1994,457.100006
21/12/1994,459.609985
22/12/1994,459.679993
23/12/1994,459.829987
27/12/1994,462.470001
28/12/1994,460.859985
29/12/1994,461.170013
30/12/1994,459.269989
03/01/1995,459.109985
04/01/1995,460.709991
05/01/1995,460.339996
06/01/1995,460.679993
09/01/1995,460.829987
10/01/1995,461.679993
11/01/1995,461.660004
12/01/1995,461.640015
13/01/1995,465.970001
16/01/1995,469.380005
17/01/1995,470.049988
18/01/1995,469.709991
19/01/1995,466.950012
20/01/1995,464.779999
23/01/1995,465.820007
24/01/1995,465.859985
25/01/1995,467.440002
26/01/1995,468.320007
27/01/1995,470.390015
30/01/1995,468.51001
31/01/1995,470.420013
01/02/1995,470.399994
02/02/1995,472.790009
03/02/1995,478.649994
06/02/1995,481.140015
07/02/1995,480.809998
08/02/1995,481.190002
09/02/1995,480.190002
10/02/1995,481.459991
13/02/1995,481.649994
14/02/1995,482.549988
15/02/1995,484.540009
16/02/1995,485.220001
17/02/1995,481.970001
21/02/1995,482.720001
22/02/1995,485.070007
23/02/1995,486.910004
24/02/1995,488.109985
27/02/1995,483.809998
28/02/1995,487.390015
01/03/1995,485.649994
02/03/1995,485.130005
03/03/1995,485.420013
06/03/1995,485.630005
07/03/1995,482.119995
08/03/1995,483.140015
09/03/1995,483.160004
10/03/1995,489.570007
13/03/1995,490.049988
14/03/1995,492.890015
15/03/1995,491.880005
16/03/1995,495.410004
17/03/1995,495.519989
20/03/1995,496.140015
21/03/1995,495.070007
22/03/1995,495.670013
23/03/1995,495.950012
24/03/1995,500.970001
27/03/1995,503.200012
28/03/1995,503.899994
29/03/1995,503.119995
30/03/1995,502.220001
31/03/1995,500.709991
03/04/1995,501.850006
04/04/1995,505.23999
05/04/1995,505.570007
06/04/1995,506.079987
07/04/1995,506.420013
10/04/1995,507.01001
11/04/1995,505.529999
12/04/1995,507.170013
13/04/1995,509.230011
17/04/1995,506.130005
18/04/1995,505.369995
19/04/1995,504.920013
20/04/1995,505.290009
21/04/1995,508.48999
24/04/1995,512.890015
25/04/1995,512.099976
26/04/1995,512.659973
27/04/1995,513.549988
28/04/1995,514.710022
01/05/1995,514.26001
02/05/1995,514.859985
03/05/1995,520.47998
04/05/1995,520.539978
05/05/1995,520.119995
08/05/1995,523.960022
09/05/1995,523.559998
10/05/1995,524.359985
11/05/1995,524.369995
12/05/1995,525.549988
15/05/1995,527.73999
16/05/1995,528.190002
17/05/1995,527.070007
18/05/1995,519.580017
19/05/1995,519.190002
22/05/1995,523.650024
23/05/1995,528.590027
24/05/1995,528.609985
25/05/1995,528.590027
26/05/1995,523.650024
30/05/1995,523.580017
31/05/1995,533.400024
01/06/1995,533.48999
02/06/1995,532.51001
05/06/1995,535.599976
06/06/1995,535.549988
07/06/1995,533.130005
08/06/1995,532.349976
09/06/1995,527.940002
12/06/1995,530.880005
13/06/1995,536.049988
14/06/1995,536.469971
15/06/1995,537.119995
16/06/1995,539.830017
19/06/1995,545.219971
20/06/1995,544.97998
21/06/1995,543.97998
22/06/1995,551.070007
23/06/1995,549.710022
26/06/1995,544.130005
27/06/1995,542.429993
28/06/1995,544.72998
29/06/1995,543.869995
30/06/1995,544.75
03/07/1995,547.090027
05/07/1995,547.26001
06/07/1995,553.98999
07/07/1995,556.369995
10/07/1995,557.190002
11/07/1995,554.780029
12/07/1995,560.890015
13/07/1995,561
14/07/1995,559.890015
17/07/1995,562.719971
18/07/1995,558.460022
19/07/1995,550.97998
20/07/1995,553.539978
21/07/1995,553.619995
24/07/1995,556.630005
25/07/1995,561.099976
26/07/1995,561.609985
27/07/1995,565.219971
28/07/1995,562.929993
31/07/1995,562.059998
01/08/1995,559.640015
02/08/1995,558.799988
03/08/1995,558.75
04/08/1995,558.940002
07/08/1995,560.030029
08/08/1995,560.390015
09/08/1995,559.710022
10/08/1995,557.450012
11/08/1995,555.109985
14/08/1995,559.73999
15/08/1995,558.570007
16/08/1995,559.969971
17/08/1995,559.039978
18/08/1995,559.210022
21/08/1995,558.109985
22/08/1995,559.52002
23/08/1995,557.140015
24/08/1995,557.460022
25/08/1995,560.099976
28/08/1995,559.049988
29/08/1995,560
30/08/1995,560.919983
31/08/1995,561.880005
01/09/1995,563.840027
05/09/1995,569.169983
06/09/1995,570.169983
07/09/1995,570.289978
08/09/1995,572.679993
11/09/1995,573.909973
12/09/1995,576.51001
13/09/1995,578.77002
14/09/1995,583.609985
15/09/1995,583.349976
18/09/1995,582.77002
19/09/1995,584.200012
20/09/1995,586.77002
21/09/1995,583
22/09/1995,581.72998
25/09/1995,581.809998
26/09/1995,581.409973
27/09/1995,581.039978
28/09/1995,585.869995
29/09/1995,584.409973
02/10/1995,581.719971
03/10/1995,582.340027
04/10/1995,581.469971
05/10/1995,582.630005
06/10/1995,582.48999
09/10/1995,578.369995
10/10/1995,577.52002
11/10/1995,579.460022
12/10/1995,583.099976
13/10/1995,584.5
16/10/1995,583.030029
17/10/1995,586.780029
18/10/1995,587.440002
19/10/1995,590.650024
20/10/1995,587.460022
23/10/1995,585.059998
24/10/1995,586.539978
25/10/1995,582.469971
26/10/1995,576.719971
27/10/1995,579.700012
30/10/1995,583.25
31/10/1995,581.5
01/11/1995,584.219971
02/11/1995,589.719971
03/11/1995,590.570007
06/11/1995,588.460022
07/11/1995,586.320007
08/11/1995,591.710022
09/11/1995,593.26001
10/11/1995,592.719971
13/11/1995,592.299988
14/11/1995,589.289978
15/11/1995,593.960022
16/11/1995,597.340027
17/11/1995,600.070007
20/11/1995,596.849976
21/11/1995,600.23999
22/11/1995,598.400024
24/11/1995,599.969971
27/11/1995,601.320007
28/11/1995,606.450012
29/11/1995,607.640015
30/11/1995,605.369995
01/12/1995,606.97998
04/12/1995,613.679993
05/12/1995,617.679993
06/12/1995,620.179993
07/12/1995,616.169983
08/12/1995,617.47998
11/12/1995,619.52002
12/12/1995,618.780029
13/12/1995,621.690002
14/12/1995,616.919983
15/12/1995,616.340027
18/12/1995,606.809998
19/12/1995,611.929993
20/12/1995,605.940002
21/12/1995,610.48999
22/12/1995,611.950012
26/12/1995,614.299988
27/12/1995,614.530029
28/12/1995,614.119995
29/12/1995,615.929993
02/01/1996,620.72998
03/01/1996,621.320007
04/01/1996,617.700012
05/01/1996,616.710022
08/01/1996,618.460022
09/01/1996,609.450012
10/01/1996,598.47998
11/01/1996,602.690002
12/01/1996,601.809998
15/01/1996,599.820007
16/01/1996,608.440002
17/01/1996,606.369995
18/01/1996,608.23999
19/01/1996,611.830017
22/01/1996,613.400024
23/01/1996,612.789978
24/01/1996,619.960022
25/01/1996,617.030029
26/01/1996,621.619995
29/01/1996,624.219971
30/01/1996,630.150024
31/01/1996,636.02002
01/02/1996,638.460022
02/02/1996,635.840027
05/02/1996,641.429993
06/02/1996,646.330017
07/02/1996,649.929993
08/02/1996,656.070007
09/02/1996,656.369995
12/02/1996,661.450012
13/02/1996,660.51001
14/02/1996,655.580017
15/02/1996,651.320007
16/02/1996,647.97998
20/02/1996,640.650024
21/02/1996,648.099976
22/02/1996,658.859985
23/02/1996,659.080017
26/02/1996,650.460022
27/02/1996,647.23999
28/02/1996,644.75
29/02/1996,640.429993
01/03/1996,644.369995
04/03/1996,650.809998
05/03/1996,655.789978
06/03/1996,652
07/03/1996,653.650024
08/03/1996,633.5
11/03/1996,640.02002
12/03/1996,637.090027
13/03/1996,638.549988
14/03/1996,640.869995
15/03/1996,641.429993
18/03/1996,652.650024
19/03/1996,651.690002
20/03/1996,649.97998
21/03/1996,649.190002
22/03/1996,650.619995
25/03/1996,650.039978
26/03/1996,652.969971
27/03/1996,648.909973
28/03/1996,648.940002
29/03/1996,645.5
01/04/1996,653.72998
02/04/1996,655.26001
03/04/1996,655.880005
04/04/1996,655.859985
08/04/1996,644.23999
09/04/1996,642.190002
10/04/1996,633.5
11/04/1996,631.179993
12/04/1996,636.710022
15/04/1996,642.48999
16/04/1996,645
17/04/1996,641.609985
18/04/1996,643.609985
19/04/1996,645.070007
22/04/1996,647.890015
23/04/1996,651.580017
24/04/1996,650.169983
25/04/1996,652.869995
26/04/1996,653.460022
29/04/1996,654.159973
30/04/1996,654.169983
01/05/1996,654.580017
02/05/1996,643.380005
03/05/1996,641.630005
06/05/1996,640.809998
07/05/1996,638.26001
08/05/1996,644.77002
09/05/1996,645.440002
10/05/1996,652.090027
13/05/1996,661.51001
14/05/1996,665.599976
15/05/1996,665.419983
16/05/1996,664.849976
17/05/1996,668.909973
20/05/1996,673.150024
21/05/1996,672.76001
22/05/1996,678.419983
23/05/1996,676
24/05/1996,678.51001
28/05/1996,672.22998
29/05/1996,667.929993
30/05/1996,671.700012
31/05/1996,669.119995
03/06/1996,667.679993
04/06/1996,672.559998
05/06/1996,678.440002
06/06/1996,673.030029
07/06/1996,673.309998
10/06/1996,672.159973
11/06/1996,670.969971
12/06/1996,669.039978
13/06/1996,667.919983
14/06/1996,665.849976
17/06/1996,665.159973
18/06/1996,662.059998
19/06/1996,661.960022
20/06/1996,662.099976
21/06/1996,666.840027
24/06/1996,668.849976
25/06/1996,668.47998
26/06/1996,664.390015
27/06/1996,668.549988
28/06/1996,670.630005
01/07/1996,675.880005
02/07/1996,673.609985
03/07/1996,672.400024
05/07/1996,657.440002
08/07/1996,652.539978
09/07/1996,654.75
10/07/1996,656.059998
11/07/1996,645.669983
12/07/1996,646.190002
15/07/1996,629.799988
16/07/1996,628.369995
17/07/1996,634.070007
18/07/1996,643.559998
19/07/1996,638.72998
22/07/1996,633.77002
23/07/1996,626.869995
24/07/1996,626.650024
25/07/1996,631.169983
26/07/1996,635.900024
29/07/1996,630.909973
30/07/1996,635.26001
31/07/1996,639.950012
01/08/1996,650.02002
02/08/1996,662.48999
05/08/1996,660.22998
06/08/1996,662.380005
07/08/1996,664.159973
08/08/1996,662.590027
09/08/1996,662.099976
12/08/1996,665.77002
13/08/1996,660.200012
14/08/1996,662.049988
15/08/1996,662.280029
16/08/1996,665.210022
19/08/1996,666.580017
20/08/1996,665.690002
21/08/1996,665.070007
22/08/1996,670.679993
23/08/1996,667.030029
26/08/1996,663.880005
27/08/1996,666.400024
28/08/1996,664.809998
29/08/1996,657.400024
30/08/1996,651.98999
03/09/1996,654.719971
04/09/1996,655.609985
05/09/1996,649.440002
06/09/1996,655.679993
09/09/1996,663.76001
10/09/1996,663.809998
11/09/1996,667.280029
12/09/1996,671.150024
13/09/1996,680.539978
16/09/1996,683.97998
17/09/1996,682.940002
18/09/1996,681.469971
19/09/1996,683
20/09/1996,687.030029
23/09/1996,686.47998
24/09/1996,685.609985
25/09/1996,685.830017
26/09/1996,685.859985
27/09/1996,686.190002
30/09/1996,687.330017
01/10/1996,689.080017
02/10/1996,694.01001
03/10/1996,692.780029
04/10/1996,701.460022
07/10/1996,703.340027
08/10/1996,700.640015
09/10/1996,696.73999
10/10/1996,694.609985
11/10/1996,700.659973
14/10/1996,703.539978
15/10/1996,702.570007
16/10/1996,704.409973
17/10/1996,706.98999
18/10/1996,710.820007
21/10/1996,709.849976
22/10/1996,706.570007
23/10/1996,707.27002
24/10/1996,702.289978
25/10/1996,700.919983
28/10/1996,697.26001
29/10/1996,701.5
30/10/1996,700.900024
31/10/1996,705.27002
01/11/1996,703.77002
04/11/1996,706.72998
05/11/1996,714.140015
06/11/1996,724.590027
07/11/1996,727.650024
08/11/1996,730.820007
11/11/1996,731.869995
12/11/1996,729.559998
13/11/1996,731.130005
14/11/1996,735.880005
15/11/1996,737.619995
18/11/1996,737.02002
19/11/1996,742.159973
20/11/1996,743.950012
21/11/1996,742.75
22/11/1996,748.72998
25/11/1996,757.030029
26/11/1996,755.960022
27/11/1996,755
29/11/1996,757.02002
02/12/1996,756.559998
03/12/1996,748.280029
04/12/1996,745.099976
05/12/1996,744.380005
06/12/1996,739.599976
09/12/1996,749.76001
10/12/1996,747.539978
11/12/1996,740.72998
12/12/1996,729.299988
13/12/1996,728.640015
16/12/1996,720.97998
17/12/1996,726.039978
18/12/1996,731.539978
19/12/1996,745.76001
20/12/1996,748.869995
23/12/1996,746.919983
24/12/1996,751.030029
26/12/1996,755.820007
27/12/1996,756.789978
30/12/1996,753.849976
31/12/1996,740.73999
02/01/1997,737.01001
03/01/1997,748.030029
06/01/1997,747.650024
07/01/1997,753.22998
08/01/1997,748.409973
09/01/1997,754.849976
10/01/1997,759.5
13/01/1997,759.51001
14/01/1997,768.859985
15/01/1997,767.200012
16/01/1997,769.75
17/01/1997,776.169983
20/01/1997,776.700012
21/01/1997,782.719971
22/01/1997,786.22998
23/01/1997,777.559998
24/01/1997,770.52002
27/01/1997,765.02002
28/01/1997,765.02002
29/01/1997,772.5
30/01/1997,784.169983
31/01/1997,786.159973
03/02/1997,786.72998
04/02/1997,789.26001
05/02/1997,778.280029
06/02/1997,780.150024
07/02/1997,789.559998
10/02/1997,785.429993
11/02/1997,789.590027
12/02/1997,802.77002
13/02/1997,811.820007
14/02/1997,808.47998
18/02/1997,816.289978
19/02/1997,812.48999
20/02/1997,802.799988
21/02/1997,801.77002
24/02/1997,810.280029
25/02/1997,812.030029
26/02/1997,805.679993
27/02/1997,795.070007
28/02/1997,790.820007
03/03/1997,795.309998
04/03/1997,790.950012
05/03/1997,801.98999
06/03/1997,798.559998
07/03/1997,804.969971
10/03/1997,813.650024
11/03/1997,811.340027
12/03/1997,804.26001
13/03/1997,789.559998
14/03/1997,793.169983
17/03/1997,795.710022
18/03/1997,789.659973
19/03/1997,785.77002
20/03/1997,782.650024
21/03/1997,784.099976
24/03/1997,790.890015
25/03/1997,789.070007
26/03/1997,790.5
27/03/1997,773.880005
31/03/1997,757.119995
01/04/1997,759.640015
02/04/1997,750.109985
03/04/1997,750.320007
04/04/1997,757.900024
07/04/1997,762.130005
08/04/1997,766.119995
09/04/1997,760.599976
10/04/1997,758.340027
11/04/1997,737.650024
14/04/1997,743.72998
15/04/1997,754.719971
16/04/1997,763.530029
17/04/1997,761.77002
18/04/1997,766.340027
21/04/1997,760.369995
22/04/1997,774.609985
23/04/1997,773.640015
24/04/1997,771.179993
25/04/1997,765.369995
28/04/1997,772.960022
29/04/1997,794.049988
30/04/1997,801.340027
01/05/1997,798.530029
02/05/1997,812.969971
05/05/1997,830.289978
06/05/1997,827.76001
07/05/1997,815.619995
08/05/1997,820.26001
09/05/1997,824.780029
12/05/1997,837.659973
13/05/1997,833.130005
14/05/1997,836.039978
15/05/1997,841.880005
16/05/1997,829.75
19/05/1997,833.27002
20/05/1997,841.659973
21/05/1997,839.349976
22/05/1997,835.659973
23/05/1997,847.030029
27/05/1997,849.710022
28/05/1997,847.210022
29/05/1997,844.080017
30/05/1997,848.280029
02/06/1997,846.359985
03/06/1997,845.47998
04/06/1997,840.109985
05/06/1997,843.429993
06/06/1997,858.01001
09/06/1997,862.909973
10/06/1997,865.27002
11/06/1997,869.570007
12/06/1997,883.460022
13/06/1997,893.27002
16/06/1997,893.900024
17/06/1997,894.419983
18/06/1997,889.059998
19/06/1997,897.98999
20/06/1997,898.700012
23/06/1997,878.619995
24/06/1997,896.340027
25/06/1997,888.98999
26/06/1997,883.679993
27/06/1997,887.299988
30/06/1997,885.140015
01/07/1997,891.030029
02/07/1997,904.030029
03/07/1997,916.919983
07/07/1997,912.200012
08/07/1997,918.75
09/07/1997,907.539978
10/07/1997,913.780029
11/07/1997,916.679993
14/07/1997,918.380005
15/07/1997,925.76001
16/07/1997,936.590027
17/07/1997,931.609985
18/07/1997,915.299988
21/07/1997,912.940002
22/07/1997,933.97998
23/07/1997,936.559998
24/07/1997,940.299988
25/07/1997,938.789978
28/07/1997,936.450012
29/07/1997,942.289978
30/07/1997,952.289978
31/07/1997,954.309998
01/08/1997,947.140015
04/08/1997,950.299988
05/08/1997,952.369995
06/08/1997,960.320007
07/08/1997,951.190002
08/08/1997,933.539978
11/08/1997,937
12/08/1997,926.530029
13/08/1997,922.02002
14/08/1997,924.77002
15/08/1997,900.809998
18/08/1997,912.48999
19/08/1997,926.01001
20/08/1997,939.349976
21/08/1997,925.049988
22/08/1997,923.539978
25/08/1997,920.159973
26/08/1997,913.02002
27/08/1997,913.700012
28/08/1997,903.669983
29/08/1997,899.469971
02/09/1997,927.580017
03/09/1997,927.859985
04/09/1997,930.869995
05/09/1997,929.049988
08/09/1997,931.200012
09/09/1997,933.619995
10/09/1997,919.030029
11/09/1997,912.590027
12/09/1997,923.909973
15/09/1997,919.77002
16/09/1997,945.640015
17/09/1997,943
18/09/1997,947.289978
19/09/1997,950.51001
22/09/1997,955.429993
23/09/1997,951.929993
24/09/1997,944.47998
25/09/1997,937.909973
26/09/1997,945.219971
29/09/1997,953.340027
30/09/1997,947.280029
01/10/1997,955.409973
02/10/1997,960.460022
03/10/1997,965.030029
06/10/1997,972.690002
07/10/1997,983.119995
08/10/1997,973.840027
09/10/1997,970.619995
10/10/1997,966.97998
13/10/1997,968.099976
14/10/1997,970.280029
15/10/1997,965.719971
16/10/1997,955.25
17/10/1997,944.159973
20/10/1997,955.609985
21/10/1997,972.280029
22/10/1997,968.48999
23/10/1997,950.690002
24/10/1997,941.640015
27/10/1997,876.98999
28/10/1997,921.849976
29/10/1997,919.159973
30/10/1997,903.679993
31/10/1997,914.619995
03/11/1997,938.98999
04/11/1997,940.76001
05/11/1997,942.76001
06/11/1997,938.030029
07/11/1997,927.51001
10/11/1997,921.130005
11/11/1997,923.780029
12/11/1997,905.960022
13/11/1997,916.659973
14/11/1997,928.349976
17/11/1997,946.200012
18/11/1997,938.22998
19/11/1997,944.590027
20/11/1997,958.97998
21/11/1997,963.090027
24/11/1997,946.669983
25/11/1997,950.820007
26/11/1997,951.640015
28/11/1997,955.400024
01/12/1997,974.77002
02/12/1997,971.679993
03/12/1997,976.77002
04/12/1997,973.099976
05/12/1997,983.789978
08/12/1997,982.369995
09/12/1997,975.780029
10/12/1997,969.789978
11/12/1997,954.940002
12/12/1997,953.390015
15/12/1997,963.390015
16/12/1997,968.039978
17/12/1997,965.539978
18/12/1997,955.299988
19/12/1997,946.780029
22/12/1997,953.700012
23/12/1997,939.130005
24/12/1997,932.700012
26/12/1997,936.460022
29/12/1997,953.349976
30/12/1997,970.840027
31/12/1997,970.429993
02/01/1998,975.039978
05/01/1998,977.070007
06/01/1998,966.580017
07/01/1998,964
08/01/1998,956.049988
09/01/1998,927.690002
12/01/1998,939.210022
13/01/1998,952.119995
14/01/1998,957.940002
15/01/1998,950.72998
16/01/1998,961.51001
20/01/1998,978.599976
21/01/1998,970.809998
22/01/1998,963.039978
23/01/1998,957.590027
26/01/1998,956.950012
27/01/1998,969.02002
28/01/1998,977.460022
29/01/1998,985.48999
30/01/1998,980.280029
02/02/1998,1001.27002
03/02/1998,1006
04/02/1998,1006.900024
05/02/1998,1003.539978
06/02/1998,1012.460022
09/02/1998,1010.73999
10/02/1998,1019.01001
11/02/1998,1020.01001
12/02/1998,1024.140015
13/02/1998,1020.090027
17/02/1998,1022.76001
18/02/1998,1032.079956
19/02/1998,1028.280029
20/02/1998,1034.209961
23/02/1998,1038.140015
24/02/1998,1030.560059
25/02/1998,1042.900024
26/02/1998,1048.670044
27/02/1998,1049.339966
02/03/1998,1047.699951
03/03/1998,1052.02002
04/03/1998,1047.329956
05/03/1998,1035.050049
06/03/1998,1055.689941
09/03/1998,1052.310059
10/03/1998,1064.25
11/03/1998,1068.469971
12/03/1998,1069.920044
13/03/1998,1068.609985
16/03/1998,1079.27002
17/03/1998,1080.449951
18/03/1998,1085.52002
19/03/1998,1089.73999
20/03/1998,1099.160034
23/03/1998,1095.550049
24/03/1998,1105.650024
25/03/1998,1101.930054
26/03/1998,1100.800049
27/03/1998,1095.439941
30/03/1998,1093.599976
31/03/1998,1101.75
01/04/1998,1108.150024
02/04/1998,1120.01001
03/04/1998,1122.699951
06/04/1998,1121.380005
07/04/1998,1109.550049
08/04/1998,1101.650024
09/04/1998,1110.670044
13/04/1998,1109.689941
14/04/1998,1115.75
15/04/1998,1119.319946
16/04/1998,1108.170044
17/04/1998,1122.719971
20/04/1998,1123.650024
21/04/1998,1126.670044
22/04/1998,1130.540039
23/04/1998,1119.579956
24/04/1998,1107.900024
27/04/1998,1086.540039
28/04/1998,1085.109985
29/04/1998,1094.619995
30/04/1998,1111.75
01/05/1998,1121
04/05/1998,1122.069946
05/05/1998,1115.5
06/05/1998,1104.920044
07/05/1998,1095.140015
08/05/1998,1108.140015
11/05/1998,1106.640015
12/05/1998,1115.790039
13/05/1998,1118.859985
14/05/1998,1117.369995
15/05/1998,1108.72998
18/05/1998,1105.819946
19/05/1998,1109.52002
20/05/1998,1119.060059
21/05/1998,1114.640015
22/05/1998,1110.469971
26/05/1998,1094.02002
27/05/1998,1092.22998
28/05/1998,1097.599976
29/05/1998,1090.819946
01/06/1998,1090.97998
02/06/1998,1093.219971
03/06/1998,1082.72998
04/06/1998,1094.829956
05/06/1998,1113.859985
08/06/1998,1115.719971
09/06/1998,1118.410034
10/06/1998,1112.280029
11/06/1998,1094.579956
12/06/1998,1098.839966
15/06/1998,1077.01001
16/06/1998,1087.589966
17/06/1998,1107.109985
18/06/1998,1106.369995
19/06/1998,1100.650024
22/06/1998,1103.209961
23/06/1998,1119.48999
24/06/1998,1132.880005
25/06/1998,1129.280029
26/06/1998,1133.199951
29/06/1998,1138.48999
30/06/1998,1133.839966
01/07/1998,1148.560059
02/07/1998,1146.420044
06/07/1998,1157.329956
07/07/1998,1154.660034
08/07/1998,1166.380005
09/07/1998,1158.560059
10/07/1998,1164.329956
13/07/1998,1165.189941
14/07/1998,1177.579956
15/07/1998,1174.810059
16/07/1998,1183.98999
17/07/1998,1186.75
20/07/1998,1184.099976
21/07/1998,1165.069946
22/07/1998,1164.079956
23/07/1998,1139.75
24/07/1998,1140.800049
27/07/1998,1147.27002
28/07/1998,1130.23999
29/07/1998,1125.209961
30/07/1998,1142.949951
31/07/1998,1120.670044
03/08/1998,1112.439941
04/08/1998,1072.119995
05/08/1998,1081.430054
06/08/1998,1089.630005
07/08/1998,1089.449951
10/08/1998,1083.140015
11/08/1998,1068.97998
12/08/1998,1084.219971
13/08/1998,1074.910034
14/08/1998,1062.75
17/08/1998,1083.670044
18/08/1998,1101.199951
19/08/1998,1098.060059
20/08/1998,1091.599976
21/08/1998,1081.23999
24/08/1998,1088.140015
25/08/1998,1092.849976
26/08/1998,1084.189941
27/08/1998,1042.589966
28/08/1998,1027.140015
31/08/1998,957.280029
01/09/1998,994.26001
02/09/1998,990.47998
03/09/1998,982.26001
04/09/1998,973.890015
08/09/1998,1023.460022
09/09/1998,1006.200012
10/09/1998,980.190002
11/09/1998,1009.059998
14/09/1998,1029.719971
15/09/1998,1037.680054
16/09/1998,1045.47998
17/09/1998,1018.869995
18/09/1998,1020.090027
21/09/1998,1023.890015
22/09/1998,1029.630005
23/09/1998,1066.089966
24/09/1998,1042.719971
25/09/1998,1044.75
28/09/1998,1048.689941
29/09/1998,1049.02002
30/09/1998,1017.01001
01/10/1998,986.390015
02/10/1998,1002.599976
05/10/1998,988.559998
06/10/1998,984.590027
07/10/1998,970.679993
08/10/1998,959.440002
09/10/1998,984.390015
12/10/1998,997.710022
13/10/1998,994.799988
14/10/1998,1005.530029
15/10/1998,1047.48999
16/10/1998,1056.420044
19/10/1998,1062.390015
20/10/1998,1063.930054
21/10/1998,1069.920044
22/10/1998,1078.47998
23/10/1998,1070.670044
26/10/1998,1072.319946
27/10/1998,1065.339966
28/10/1998,1068.089966
29/10/1998,1085.930054
30/10/1998,1098.670044
02/11/1998,1111.599976
03/11/1998,1110.839966
04/11/1998,1118.670044
05/11/1998,1133.849976
06/11/1998,1141.01001
09/11/1998,1130.199951
10/11/1998,1128.26001
11/11/1998,1120.969971
12/11/1998,1117.689941
13/11/1998,1125.719971
16/11/1998,1135.869995
17/11/1998,1139.319946
18/11/1998,1144.47998
19/11/1998,1152.609985
20/11/1998,1163.550049
23/11/1998,1188.209961
24/11/1998,1182.98999
25/11/1998,1186.869995
27/11/1998,1192.329956
30/11/1998,1163.630005
01/12/1998,1175.280029
02/12/1998,1171.25
03/12/1998,1150.140015
04/12/1998,1176.73999
07/12/1998,1187.699951
08/12/1998,1181.380005
09/12/1998,1183.48999
10/12/1998,1165.02002
11/12/1998,1166.459961
14/12/1998,1141.199951
15/12/1998,1162.829956
16/12/1998,1161.939941
17/12/1998,1179.97998
18/12/1998,1188.030029
21/12/1998,1202.839966
22/12/1998,1203.569946
23/12/1998,1228.540039
24/12/1998,1226.27002
28/12/1998,1225.48999
29/12/1998,1241.810059
30/12/1998,1231.930054
31/12/1998,1229.22998
04/01/1999,1228.099976
05/01/1999,1244.780029
06/01/1999,1272.339966
07/01/1999,1269.72998
08/01/1999,1275.089966
11/01/1999,1263.880005
12/01/1999,1239.51001
13/01/1999,1234.400024
14/01/1999,1212.189941
15/01/1999,1243.26001
19/01/1999,1252
20/01/1999,1256.619995
21/01/1999,1235.160034
22/01/1999,1225.189941
25/01/1999,1233.97998
26/01/1999,1252.310059
27/01/1999,1243.170044
28/01/1999,1265.369995
29/01/1999,1279.640015
01/02/1999,1273
02/02/1999,1261.98999
03/02/1999,1272.069946
04/02/1999,1248.48999
05/02/1999,1239.400024
08/02/1999,1243.77002
09/02/1999,1216.140015
10/02/1999,1223.550049
11/02/1999,1254.040039
12/02/1999,1230.130005
16/02/1999,1241.869995
17/02/1999,1224.030029
18/02/1999,1237.280029
19/02/1999,1239.219971
22/02/1999,1272.140015
23/02/1999,1271.180054
24/02/1999,1253.410034
25/02/1999,1245.02002
26/02/1999,1238.329956
01/03/1999,1236.160034
02/03/1999,1225.5
03/03/1999,1227.699951
04/03/1999,1246.640015
05/03/1999,1275.469971
08/03/1999,1282.72998
09/03/1999,1279.839966
