Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10
0.002346067,0.003391513,-0.008169891,-0.002144653,-0.008820372,0.007598457,0.015637043,-0.012176049,0.027948873,0.013882688
0.000188751,-0.001369138,0.012406778,-0.018689527,7.21E-05,-0.000881379,0.009079985,-0.003565728,-0.014802991,0.021714904
-0.006387076,0.007323137,-0.008581792,0.009309351,0.005707503,0.00247886,-0.00925734,-0.001107648,-0.003225538,0.002709016
-0.006747557,0.005150439,0.030575835,0.001158469,-0.002510263,0.005128814,0.018819035,-0.006182217,0.017371713,-0.019101498
-0.010998523,0.00689062,0.015981906,0.00497424,0.013724035,0.002058348,-0.056372318,-0.001009562,0.014328569,0.001588078
-0.011533801,-0.018280176,0.011298784,0.004317133,-0.03126483,-0.002703794,-0.000120042,0.001550217,0.004464646,-0.000454036
0.004131213,-0.000917736,0.01044796,0.001798965,0.007258303,0.011016659,0.00759606,0.00559101,0.011776351,0.019013732
-0.009876929,-0.002296288,0.011184338,-0.000753428,0.015384625,-0.007133218,-0.00567863,-0.006840341,0.003076839,0.012596966
0.014309217,0.002706543,-0.013454441,-0.008641356,0.006657059,-0.004126115,0.006963142,-0.000178184,0.000483111,-0.019536325
-0.005772557,0.007189135,0.011815822,0.010802171,-0.000415751,0.015694248,0.008417687,-0.011033717,0.005088847,-0.010993092
0.006059551,-0.008105253,0.007073339,0.000597387,0.024807062,0.002549992,0.003647257,0.000835541,0.007720658,-0.032326001
-0.00722823,-0.007828491,0.020292804,0.012112179,0.00912812,-0.003185618,-0.022383587,0.003632972,0.01276396,0.008131193
0.008099203,0.008466729,-0.027405631,0.011769645,0.000806907,0.005692799,0.001089614,0.001576471,-0.010968307,-0.0019391
0.020784127,-0.010131038,0.007855218,-0.007582039,-0.015434512,0.001257017,0.01151584,-0.002100442,-0.016188659,-0.01698002
9.77E-05,-0.005604956,0.020225314,0.010499827,-0.022998835,-0.005807987,0.006613405,-0.001598906,-0.003955197,-0.006222825
0.007989656,-0.010521492,-0.010809815,-0.005108202,-0.015139681,-0.002798627,-0.015082976,0.002362325,-0.007607916,-0.025588718
0.002761122,0.003297121,0.006992688,0.005741734,0.000302459,0.006803858,0.004971062,0.014636073,-0.009837031,-0.041304741
-0.006656854,-0.004281852,0.001727898,-0.004382577,-0.004965802,0.00250075,0.024205194,0.016763332,-0.000716099,-0.016469585
0.007540748,-0.009774693,-0.002338235,-0.008104366,0.000598548,0.004838121,-0.017447751,-0.007921391,-0.001986398,0.011750968
-0.010145441,0.008290704,0.003487389,0.011234066,0.00134642,0.000928557,0.005562868,-0.028301395,0.006436215,-0.0119271
-0.001792372,0.008794589,0.016089105,0.011015389,0.025856185,-0.005612695,0.013444836,-0.007434938,-0.003890056,0.027694951
-0.003968176,0.006890243,-0.008216282,0.000979525,-0.011819357,-0.014211195,0.014052908,-0.002829048,-0.001452978,0.016782508
0.003803863,0.013786204,-0.008792955,0.001099712,0.016447203,0.004941134,-0.015597713,-0.006262459,0.00259507,0.025142389
0.000240571,-0.004945957,0.000761644,0.014871215,-0.014288477,0.002605014,0.00306578,0.002999345,-0.000515701,-0.010852323
0.001516134,0.00298134,0.018151346,0.003592973,0.006255297,0.001575783,-0.000315073,-0.003018258,0.004633412,-0.027328644
-0.013860212,-0.002989916,0.010887444,-0.004297012,0.002849557,0.014873278,-0.000717199,-0.00016177,-0.00262271,-0.015117659
0.009489734,0.013856957,0.011561944,-0.012109382,0.01290492,0.00312946,0.009940595,0.006958436,0.000358233,0.00317085
-0.006992252,-0.009313299,-0.012727674,0.001975211,0.008938736,0.011590156,-0.00881248,-0.009441368,0.002087122,-0.034185958
-0.00442244,0.004848818,0.020677425,0.006448149,0.01537931,-0.005948552,0.003317059,-0.003991784,0.010209567,0.011499069
-0.002762934,-0.01787624,-0.002412465,-0.00155749,-0.005000173,0.003236133,-0.006038352,-0.015883165,-0.010097505,2.28E-05
0.000969741,0.00757046,0.001348038,-0.001195333,-0.01920949,0.015645094,0.011330026,0.002192003,0.00959552,-0.013430267
-0.009366134,0.027714843,-0.001702715,-0.008302905,0.001291409,-0.025891618,9.78E-05,-0.006855784,-0.006844242,0.018072138
-0.007480228,-0.000120166,0.003633823,-0.001449567,0.002796416,0.003116377,-0.016015154,0.00067205,-0.001247945,-0.028506408
-0.002894198,0.020527669,0.00790564,0.000170788,-0.004635759,-0.003158819,-0.01087227,-9.88E-05,-0.011587106,0.011958424
0.008863538,-0.015478566,-0.018759601,0.007327106,0.004096634,0.007049399,0.002247292,-0.004364601,-0.005167881,-0.028812668
0.003409553,0.003091623,0.005071231,0.007551974,-6.42E-05,0.015014136,-0.000850461,0.000791558,-0.003809489,3.72E-05
-0.012187068,0.020461341,0.004256386,6.63E-05,0.009959339,-0.001122043,-0.008906207,0.000299206,-0.009451816,0.032734922
-0.000889924,-0.012346759,0.001789699,0.00625836,0.003811589,0.004733485,-0.016290491,0.000813798,0.001072807,-0.012141177
-0.009887141,0.002813516,0.006699439,0.006492383,-0.003694474,0.018407351,0.002084526,0.000168349,0.014850147,0.005594943
-0.00879744,0.010491509,-0.003491589,0.012857829,-0.008835399,0.005279069,0.009261711,-0.002341377,-0.013924691,-0.02471277
-0.001525229,0.008083144,-0.014060497,0.004992672,-0.009170099,0.010127599,0.00247746,-0.002540257,0.014353355,0.009089357
-0.001227298,-0.007675615,0.001952459,-0.009616614,0.005154643,0.018908112,0.004284018,0.012096043,-0.012461932,0.009514281
-0.010084546,-0.013107529,-0.012586932,-0.001103999,-0.002925354,0.00278343,-0.008802288,0.007848428,-0.000858579,-0.010341919
0.016138648,0.002148678,0.001780905,-0.003506072,0.000964195,-0.010327072,0.010831776,0.002813963,-0.007580493,0.008106071
-0.011412406,0.01070604,0.005221258,-0.00686855,-0.003089721,0.001434738,0.001899786,0.000687016,0.002190463,0.005230187
0.002385874,-0.004415841,-0.006027149,-0.003982625,0.012085129,0.008086377,-0.004987333,0.001575987,-0.00600021,0.030797754
-0.004850608,-0.003522858,0.009865357,-0.003567882,0.003240069,0.019825903,-9.36E-05,-0.020535611,-0.010952566,-0.036504999
0.002158864,-0.004312988,0.002240905,0.015840394,-0.011062942,-0.019804509,-0.017604262,0.026330158,0.008756424,0.002012958
-0.003532881,0.00212947,-0.011074756,0.01954587,-0.011180292,0.010244388,-0.009704324,0.039593076,-0.005258021,-0.011815689
0.014897669,-0.003379123,0.009488379,-0.012454622,0.004158989,-0.012648594,-0.027662157,-0.018738359,-0.006623691,0.005420301
-0.00737304,-0.011075184,0.002600614,0.006157156,-0.000712058,-0.011711483,-0.003439873,0.006415189,0.010620223,0.011099518
-0.004790181,0.003970103,0.008744652,-0.005379252,-0.022230339,-0.005818266,0.012046513,-0.102765,-0.009737208,-0.014220679
0.004200077,0.004277382,-0.004959375,-0.007763925,-0.001407396,-0.007116701,-0.01415007,0.013627035,0.005223721,0.018235465
-0.008623367,-0.011900272,-0.010223046,0.007532927,-0.007628163,0.02506194,0.003491313,-0.010959605,0.002204406,-0.001366779
-0.004839148,-0.008485804,0.004862177,-0.002147719,-0.008934783,0.015320097,0.01699612,0.059707094,-0.004788605,0.026398497
-0.000583476,0.015456448,-0.000341678,0.002463735,-0.011130291,0.019022652,0.011608928,0.018748909,0.005567328,-0.008792201
-0.000711841,0.004467634,0.000406188,0.007615498,-0.000857583,0.00546115,-0.003873745,-0.048681212,-0.00488209,0.006336207
0.001375264,0.002767712,0.012156229,0.016202501,-0.007751624,-0.018530969,0.010361978,0.069809539,-0.011183759,0.009358021
-0.005093212,0.000336062,0.013675184,0.008987571,-0.011087569,-0.021185754,0.024643386,-0.041341272,-0.01426684,-0.001098876
0.006964687,-0.013704147,0.001424957,0.009744869,0.030403798,-0.046037858,-0.013754746,-0.039881399,-0.003609332,0.01605071
0.005215062,-0.003334406,-0.00930358,0.002620342,0.004130973,-0.012878953,0.000319663,-0.062974561,0.004293718,0.008003822
-0.011191035,0.017516205,-0.015366866,-0.003834147,-0.004742891,-0.023690283,-0.021430072,-0.011276194,0.014807378,-0.011481905
9.45E-05,0.003647808,0.001984604,-0.007521764,-0.010699241,0.015075629,-0.000361678,-0.104105753,-0.002959599,-0.015414629
0.002914977,-0.00089146,-0.011260429,-0.009131574,0.00181734,-0.015083538,0.006815832,-0.003371183,-0.018681376,-0.023920932
-0.003491656,-0.013316121,0.003280643,0.008990914,-0.011276564,-0.019124777,0.004454016,-0.006912214,0.017122078,0.015975504
-0.012788054,0.005202671,-0.011570877,-0.010235797,-0.000673698,-0.022559094,0.013745978,-0.01008262,0.02785385,0.001849551
-0.000793261,-0.002938502,1.41E-05,0.006620679,-0.008423554,0.012254065,0.013472594,0.002262567,0.036797339,-0.006941675
0.005732162,-0.001868444,0.001260704,-0.009914674,-0.008064758,0.010365963,0.003059436,0.021489621,-0.018333914,0.00555017
-0.010861781,-0.021611931,-0.008933639,-0.008709565,-0.02145092,-0.006473572,0.012153992,-0.007863932,-0.018246209,0.012120808
0.004837163,-0.007872645,-0.01074887,-0.003145094,0.010402031,0.01187618,-0.015607019,0.028271071,0.006657304,0.012906695
0.000489013,-0.005808378,0.014968365,0.016643842,0.006817298,-0.001539263,0.025724821,0.026678202,0.004671595,0.002618825
0.0044382,-0.000668048,-0.011649496,0.015145278,0.001715397,0.017834633,-0.001571701,-0.004280415,-0.034109196,-0.003951616
-0.007654051,-0.011125862,-0.002042475,-0.012914366,-0.023496661,9.27E-05,-0.001779927,0.043972141,-0.001772363,-0.007376644
0.007546019,0.01053069,-0.013046203,0.014693342,0.005989068,-0.000203029,0.014794235,0.072296545,-0.019334366,0.01260445
0.00359794,-0.018712266,0.004007062,0.001030479,0.014466648,-0.010977804,-0.003218199,0.018590739,-0.020464769,0.013730157
0.003207342,-0.008853254,-0.005268,-0.008336918,-0.006629082,-0.005586249,0.004379798,-0.025831109,-0.041196494,-0.002790675
-0.004239132,0.0013901,-0.0199071,0.022153815,-0.01184812,0.031139153,0.010411352,-0.055820977,0.011550904,0.007578025
-0.00139847,-0.001991283,-0.021305236,-0.008211181,0.006950567,0.013081201,-0.002427815,-0.011528542,-0.03112107,0.009026332
-0.006400344,0.001296654,0.010511011,0.006010822,0.016725566,0.006997808,-0.016605285,-0.01903281,-0.004842139,-0.002740721
0.004302238,-0.011865902,-0.00682866,0.003962516,-0.020225072,-0.001404555,-0.025270345,0.027730361,0.013718986,-0.003647447
0.000518897,0.007036181,0.015954889,0.002721071,0.000725147,0.008623486,-0.002795569,-0.017713213,0.013257488,-0.005211433
-0.001980636,-0.00032326,0.018034193,0.00098207,0.003983961,0.006086643,0.011792016,0.007981059,-0.017266481,-0.009997486
0.005707228,0.008743406,-0.007302494,-0.011092816,-0.012804943,0.020110494,0.02295222,-0.017323614,-0.019361425,0.006189856
-0.005723411,0.015645103,-0.000500347,0.004525787,0.006654469,0.002459644,0.015241208,-0.023992329,-0.022851663,-0.007138687
0.001383913,-0.003212465,0.009037476,0.015647808,-0.001934596,0.006794226,0.005570742,0.017868891,0.010263662,0.011738769
0.007706054,0.002929975,0.017537378,-0.004091746,-0.013003969,-2.61E-05,-0.007139281,0.008748808,-0.000733804,-0.002889436
0.024953467,-0.004652411,-0.004755752,0.006571487,-0.011272029,0.013104852,-0.001728247,-0.023916241,-0.042437279,-0.006706817
0.002395376,-0.008702727,-0.01525887,0.005129858,-0.027479295,-0.01127562,0.006508288,-0.01052322,-0.029866637,0.007652642
-0.000302936,-0.004871465,0.019077392,0.007808612,0.006759899,0.007721506,-0.00409791,-0.073157766,0.025559137,0.010318142
-0.010832458,-0.01429995,0.000302238,-0.003343358,0.022759599,-0.000736577,0.005259748,-0.061255744,0.009325511,-0.016811415
0.022141678,0.030518622,0.000813354,-0.00827385,0.012393512,-0.002601846,-0.010063207,-0.010122555,-0.027300369,0.005255219
0.008407984,0.009254927,-0.016744906,-0.001364993,-0.008042187,0.004879481,-0.01920633,-0.000660614,-0.035202486,0.004996887
0.004877716,-0.002212202,-0.006366633,-0.000227695,0.002874458,-0.005819543,-0.010663153,-0.007604659,-0.006155383,-0.00311654
-0.004909243,0.003513499,-0.00570759,0.004353568,0.009463489,0.019530753,0.006821988,-0.018519379,-0.129348041,0.004988603
-0.000481654,0.004821415,-0.017638636,-0.002319523,0.019046587,0.015476222,-0.007524014,-0.008215278,0.031085057,-0.002733733
0.002510345,-0.002918081,-0.00185386,-3.72E-05,-0.027349136,0.018212569,-0.001326879,-0.008762724,-0.08499848,0.00968386
-0.003735477,-0.019579734,-0.000168459,0.009634906,0.01220274,0.019875088,-0.001581378,0.004837465,0.020255005,-0.004003232
0.02182603,0.001554014,0.0250704,-0.020541558,-0.022225229,0.006232422,0.022175069,0.019338325,0.022291324,0.004864926
-0.014809129,-0.002679182,0.004642745,-0.012030436,-0.011001174,0.017457666,0.001260529,0.032088997,0.00765458,0.007126643
0.008463625,0.001746813,0.002902858,0.001380486,-0.021787535,0.011447199,0.009885825,0.024005281,0.000278331,0.008791261
0.00618786,0.001222339,0.014699436,-0.002211065,-0.036799277,0.004342706,-0.025534065,0.030214709,-0.008126279,-0.010772305
-0.003523948,0.00677434,-0.020532772,0.002743996,-0.015147681,-0.003582746,-0.022587274,-0.01620735,0.043251375,0.012785353
0.000655667,-0.005510081,0.012846502,-0.000924835,0.027774511,-0.032218186,-0.004363036,-0.022250708,0.009008916,-0.003335322
0.009447053,0.01210645,0.002602909,-0.009446623,0.009738512,0.006479569,-0.012713457,-0.018187612,-0.00030942,0.012852608
-0.016764586,-0.004000398,0.005399612,0.000949933,0.001753606,0.014409106,-0.005944524,0.02112625,0.016173164,-0.002477965
-0.01080667,0.000367244,-0.011605678,0.010122484,-0.003753477,0.011519419,0.011326642,-0.012216344,-0.021427272,-0.018559691
-0.004531165,-0.011539501,-0.030499926,0.008891057,-0.003252028,0.02345057,0.013964074,0.008914302,-0.01111536,-0.008538482
-0.002725448,0.002015566,-0.031878203,0.000383127,0.011501102,-0.010250638,0.013880555,0.03090637,-0.029743691,-0.006731741
0.009775399,0.000555832,-0.014607438,-0.015650341,0.000706629,-0.03471207,0.007735918,-0.047371895,0.000385586,-0.008362067
0.009730439,-0.002960386,0.026428798,-0.002924679,0.01274511,0.016153636,-7.12E-05,-0.001920808,-0.010978227,-0.029671956
0.012011142,-0.004171163,0.048011419,-0.011577216,0.009464813,0.011865471,0.014458599,0.082292598,-0.010559682,0.01888074
0.003014463,0.000169544,0.014639156,-0.012252723,0.013903935,-0.027903965,0.003735878,-0.01145887,-0.012008252,0.002848449
-0.00161633,-0.008828293,0.004627748,0.00168942,-0.029718541,0.000395976,-0.004725273,0.034277254,0.001827508,0.004624151
0.020667061,-0.003428913,-0.0026698,-0.031348382,0.010558782,-0.005087927,-0.023975487,0.013986255,0.02598567,-0.005637138
-0.002314937,-0.00414067,-0.030553102,-0.009945969,-0.01644175,0.012151877,0.014264499,-0.01730517,0.015647182,0.000406249
0.00414115,0.006356638,-0.01725967,0.000288747,0.028317646,0.002414732,0.003341618,-0.011312997,0.014448343,-0.001777374
0.000315688,-0.004655335,-0.02113901,-0.00092433,0.001489665,0.020590488,0.016651473,-0.010543016,-0.005246372,0.011126223
0.011680383,-0.005825604,0.001276842,-0.008975669,0.024578119,0.007665535,-0.011416823,-0.012814984,-0.013190296,-0.006993027
0.005169262,0.007246964,0.014071495,-0.012174066,6.16E-05,-0.002369321,0.011452069,0.004438155,0.020301093,0.005125836
-0.003585047,-0.000820669,-0.004923004,0.001450613,-0.001947452,-0.001458432,-0.004939643,-0.00893028,-0.017780954,-0.001328553
-0.00429315,-0.004758192,-0.003713418,-0.004807555,0.006273001,-0.00519407,-0.017345375,0.007487705,-0.034762736,-0.014489207
0.004610384,0.0095723,-0.001007239,-0.003271804,-0.014180688,-0.003694065,-0.021355314,0.017927091,0.053491876,-0.004908614
0.008277151,-0.006229274,0.008051524,0.009229859,-0.00950502,0.000247478,-0.014330687,0.013323175,-0.038912518,0.002831043
0.002617661,-0.001037623,-0.008895702,-0.013314178,0.010162751,-0.00572984,-0.006023431,0.003063329,0.032303507,0.013900157
-0.007299053,0.012019199,-0.007210148,0.006225713,0.010263623,-0.013291004,-0.0095249,0.005629097,0.02334924,0.008858581
0.002689922,-0.01553549,-0.011674537,0.033211772,0.004782411,-0.016779674,0.005962265,-0.01852225,-0.006802706,-0.008785463
-0.004597534,-0.010622311,0.002495383,0.01095666,0.000287889,0.001095149,0.010707916,-0.017169102,-0.032335968,0.002704609
-0.003181836,0.004117362,-0.010700778,-0.003874792,-0.007187595,0.002431025,-0.006414476,0.023647314,-0.030968253,-0.010523368
-0.00130886,-7.25E-05,0.024920438,-0.005230791,-0.020963043,0.001173271,-0.007219998,0.008991804,0.01831811,-0.005337816
-0.015407693,-0.001285381,0.013893863,-0.001821919,-0.006389788,0.011229537,0.001508194,0.000489188,-0.008665004,-0.033396635
-0.002904817,-0.004282172,-0.002778249,-0.011547307,-0.006860689,0.01044607,0.002571336,0.005603327,-0.015292028,0.010190426
-0.003459263,-0.016151496,0.010133493,-0.002222851,0.023382101,-0.000458743,0.000214378,0.00958148,0.010298583,-0.011054937
-0.002463351,-0.008157207,-0.030990326,0.017619793,-0.001235182,-0.007715434,0.011922369,-0.00944697,-0.016470189,0.010421524
0.01018875,-0.011629826,0.020360075,0.008283556,0.009841914,-0.002804625,0.003618487,0.00507737,-0.000416427,0.013027185
0.006399388,-0.00439954,0.002145463,-0.000952343,-0.000423707,-0.002808299,-0.001074036,-0.011548788,-0.005190893,-0.018201674
-0.010289509,0.000392564,-0.00649675,0.010006188,-0.012112366,-0.010534015,0.00618176,-0.006484479,0.017801213,-0.006585779
-0.009099434,-0.002088879,0.00067126,-0.002934714,-0.000302581,0.014028029,0.004038588,-0.002913646,-0.007118522,-0.009095612
0.009965639,-0.010903395,-0.000390355,0.000193723,-0.00214764,-0.001835318,0.008680069,0.003958774,-0.041708785,-0.023913178
-0.000152101,0.003076215,-0.014646164,-0.000982546,0.014294624,0.005913582,-0.012058689,-0.002413171,0.011472964,0.007811264
-0.006695464,0.014305083,-0.016404701,0.007004879,-0.006693198,-0.000723185,-0.013775463,-0.007515369,-0.010458069,0.011800627
-0.009279603,0.008542323,-0.010744196,0.004296816,-0.007990849,0.005325418,-0.021577249,-0.001177448,0.026539107,-0.023702967
-0.018088047,-0.023096214,-0.009273165,-0.008763941,-0.004159735,0.001310886,-0.003044685,-0.004357599,-0.014279659,-0.005606881
0.010434711,-0.017951604,-0.001478314,0.009408668,0.025303641,0.010882421,-0.004730744,-0.018821644,-0.009527471,-0.003800091
-0.010809604,-0.006054492,-0.007320747,-0.002953906,0.006686685,-0.013667134,0.0035136,0.001574183,0.005217251,0.002884146
-0.008404717,0.001994744,-0.006489829,0.004585076,0.007951642,0.003007531,0.001548489,-0.009828444,0.043426064,0.003264728
0.002607756,0.005118923,-0.001440111,-0.010818225,-0.009498151,0.008081704,-0.009776805,-0.037501362,-0.016844144,0.011086053
-0.005640548,0.00168424,0.002170611,0.000434398,0.015503693,-0.001399396,0.021873106,0.02234696,0.023703764,0.002990904
-0.00227351,0.028110683,0.003593525,0.003191517,0.001074546,0.008246424,0.00112298,-0.005060156,-0.014449681,-0.017921192
-0.005509082,-0.016141463,-0.001096612,-0.004946558,0.02841116,0.017271307,-0.019397845,-0.003112676,0.021077903,0.008134609
0.005819121,0.030047063,0.000625151,0.001745394,0.014922637,-0.01752805,0.000856503,-0.009924761,0.003157722,0.015388892
-0.002235561,-0.021888659,-0.012905238,-0.005157175,0.01046925,-0.006044811,0.005092054,-0.02483226,-0.036999111,0.02085399
-0.01735628,-0.0006333,-0.025221156,-0.006245619,-0.010931624,0.002615907,-0.006685745,-0.028637333,0.005840763,0.00573946
0.00285991,-0.000563298,0.0082182,0.002934341,0.006103069,0.000207737,0.008151428,-0.008420668,0.00358337,0.013456266
-0.004648121,-0.0021875,-0.002010808,0.004978633,-0.005270686,0.011074725,-0.001486295,0.010778879,-0.045728258,-0.005179139
0.000224831,0.001713174,-0.016715287,-0.002415408,-0.008216804,-0.007559073,0.003771571,0.031851826,0.003040901,-0.007533009
0.012480337,-0.011402196,0.027630725,0.008365359,-0.000388971,0.005426933,-0.000375838,-0.010845817,0.017396312,0.008372
-0.006090265,-0.005811439,0.013145007,-0.01086191,-0.00736534,-0.016975947,-0.000834899,0.027363467,-0.004274539,0.020570784
0.007208189,-0.004516661,-0.008881862,-0.010494018,-0.010257494,0.003065723,-0.016462033,0.024485163,-0.002304906,0.0090306
-0.00907175,-0.012844504,-0.0014918,0.004513437,0.005876917,0.006861587,-0.008118598,-0.003044792,-0.004769756,-0.01334339
0.005054915,0.010567701,0.014290811,0.006308894,0.003057274,-0.003676398,0.008223297,0.001631835,-0.030232646,0.009120708
0.002486841,-0.012109065,0.005136028,-0.010824087,0.005643852,0.000504889,0.002987507,0.006611434,0.015115266,0.000437983
0.003132146,0.001245264,0.011832684,0.020592959,-0.014161334,0.004448371,0.011482236,-0.009132144,0.018114703,-0.001256786
-0.002323121,-0.009220509,-0.011232088,0.001134739,-0.009834376,-0.000801178,-0.017598359,0.000558103,0.010722533,0.00131369
-0.009762722,0.004728827,0.012440188,-0.000337222,0.025849362,-0.005298907,-0.005847077,-0.0046949,-0.001195294,-0.022110331
0.003090856,0.000310523,0.000620899,-0.006626449,-0.010785184,0.002467776,0.003017892,-0.007293058,0.030288805,-0.005544354
-0.007213633,0.006801259,0.00815509,-0.010744999,0.009335021,-0.002526796,0.006300718,0.009567401,0.013254757,0.021134385
0.010193563,-0.004989136,-0.020882214,0.005252499,-0.009371493,0.006372584,-0.01603954,0.004998127,-0.013041873,-0.014095409
-0.007761841,0.010133357,-0.013102846,0.00679267,0.023884716,0.003244224,-0.001246513,-0.017898515,-0.012276431,-0.006255103
0.007555023,-0.006892144,-0.021789646,-0.018090185,0.010865158,3.62E-05,-0.031373218,0.004920721,0.00595309,0.009189209
-0.013277209,-0.006896343,-0.002038408,-0.004191486,0.00126355,-0.004582016,-0.006213844,-0.000902914,-0.01343695,-0.008668479
-0.001884862,-0.000741546,0.00712171,-0.007560772,0.007922416,0.000882996,0.035285311,0.009638747,-0.02320021,0.007919883
0.004588648,-0.00176635,-0.008684754,-0.0065456,0.004303097,0.004217928,0.008140283,0.016017208,0.026371226,0.024460144
-0.00351012,-0.005060466,0.004528969,-0.005518138,0.005783456,0.01030981,-0.037962953,0.001494439,0.023993408,-0.000256879
-0.023843977,-0.005589681,-0.045863434,-0.004159716,0.009461473,-0.009428387,-0.003364682,0.011343572,-0.03213795,0.002277024
-0.024731318,0.00611376,0.008817719,0.005593379,0.0058859,0.007198276,0.002208164,0.005026077,0.004004338,0.004339363
0.002157837,-0.008166842,-0.00498237,0.004098074,0.009522468,0.003379944,-0.006232876,-0.015076966,-0.048211032,-0.004490512
4.11E-05,0.003932233,0.00490857,-0.00561716,0.008785501,-0.02038431,-0.014742439,-0.015071763,0.011848351,-0.000362457
0.000916052,-0.00913002,0.000663266,0.002099639,0.0040071,-0.009220316,-0.010524304,0.01004258,0.016135437,-0.014312705
0.001794576,-0.006078512,-0.001204632,0.002702963,0.005243314,-0.011014342,0.01112491,-0.020966512,-0.003142863,-0.013253462
0.001034723,0.00984333,0.011684383,0.009357421,0.007181678,-0.016343925,0.003769938,0.001994572,0.009773256,-0.008323834
-0.000983233,-0.003801963,0.007721225,-0.011586734,-0.003996679,0.000668776,-0.022417872,0.003421515,0.003109231,0.003550683
-0.002821865,0.008879188,0.017562819,-0.006138619,0.009153702,-0.017038279,0.02902069,-0.001624841,-0.010238517,-0.001083363
-0.00839745,0.005464699,0.001757346,-0.005571877,0.009663866,0.004479577,-0.010864506,-0.018986194,0.015059454,0.003888927
0.008884535,0.004548193,-0.008884028,-0.011224243,-0.002729721,-0.003596577,0.011533209,0.012326424,-0.022678844,-0.011257583
0.002598087,-0.014528724,-0.011479463,0.003745675,-0.006554877,-0.002865958,-0.009031499,-0.023194489,-0.023930263,-0.003809668
-0.009841987,-0.012213915,-0.006123105,-0.008276776,0.014931985,-0.013042888,0.007601133,-0.010288819,0.006485284,-0.004647928
0.011221773,-0.004217226,-0.006663112,-0.003290426,-0.001854123,-0.006008351,-0.00487902,0.011121061,-0.012340019,-0.002730374
0.003615737,-0.003849928,-0.003691411,0.001196634,-0.01676665,-0.005242448,-0.005212618,0.009536537,-0.006293109,0.003448961
-0.005910155,-0.002423165,0.009309919,-0.006752074,0.006540708,0.006923088,-0.012023101,0.01393888,0.013275481,0.006523768
0.003708406,-0.007485393,-0.000798872,0.006470041,-0.016344253,0.014148213,-0.010862954,0.003551091,0.005603006,0.00969742
-0.013105547,-0.005655011,-0.01109693,0.007799558,-0.012982641,0.005226183,0.003201586,-0.003843303,-0.012677749,-0.015445019
0.000459072,0.005297166,-0.004339728,0.010607484,-0.008128248,0.004547876,-0.002071188,-0.003602977,-0.036479988,-0.001859664
0.013973476,-0.000342454,0.006486931,-0.004869103,0.007764666,-0.014172051,0.007152615,-0.001728544,0.015397272,0.002964812
0.00477532,0.003996274,-0.026140098,0.019897649,0.004269523,-0.009326867,0.007595191,-0.037491804,0.016718533,-0.00074563
-0.012861889,0.00017904,-0.006520517,-0.00422898,0.002078619,3.50E-05,-0.010211484,-0.012263005,-0.022823183,-0.003607954
-0.006424775,0.003429033,-0.003285421,-0.003558053,0.015602098,-0.011856825,-0.012742721,0.009368265,0.009852914,0.008567442
0.014394185,-0.012761637,-0.004968504,0.014545978,-0.003396166,-0.011132967,-0.00337847,0.001068792,0.004471878,-0.005206192
0.009316821,0.006012089,-0.007593273,-0.002322455,-0.008477224,0.005420179,0.005932234,-0.005200087,-0.031655234,0.011515042
-0.005951384,0.004449613,-0.018590074,-0.00195523,0.011497253,0.019584981,-0.018489191,0.009350356,0.010277075,-0.003679789
0.002842956,0.005102708,0.000748578,-0.004640974,0.00238534,-0.000690781,0.003969521,-0.018369611,0.007788905,0.001802225
-0.003021664,0.002420089,-0.001514317,-0.008459221,-0.000333646,-0.022076592,0.007298238,-0.004275775,-0.071021597,0.000480213
0.001432467,0.007900229,0.038233012,0.000448366,0.019558687,0.008168104,0.00468663,-0.016962089,-0.001891059,0.000234307
0.01005255,0.00589939,-0.003621966,0.0067084,0.012865318,0.018679708,0.005643405,0.009623659,0.084674443,0.008230977
-0.001343949,0.006047148,-0.005995688,-0.003540781,0.003701731,0.003617818,-0.016348185,0.00935238,-0.045986051,-0.008488941
-0.008980954,-0.005704521,0.002790009,-0.00564038,0.005679275,-0.009686362,-0.000756852,-0.000276762,0.013055684,0.001299163
0.008865712,0.006286899,-0.006153034,0.003060065,0.003817806,0.000822397,0.002440419,0.008321358,0.003503556,-0.001475372
0.023743952,0.000702838,0.002163163,-0.002852679,-0.008818516,-0.02002575,-0.005682494,0.002644536,0.003185565,-0.010081707
0.009356036,0.004822582,-0.007116976,0.011220444,0.011749277,-0.003914333,-0.002115718,-0.002405754,-0.002306048,-0.011883343
-0.032352039,-0.005485973,-0.011720793,-0.004595582,0.006565517,0.005543172,-0.000859075,-0.002100587,0.034817942,0.002043192
-0.022504349,0.003063608,0.006039579,-0.004830332,-0.003270048,0.001401408,0.003397094,0.018200851,0.00998089,-0.001186166
-0.009059367,0.006778919,0.022800976,0.002103377,-0.000170497,0.004612031,-0.000115139,0.004425883,0.01725433,0.011720522
0.012659853,-0.00093261,0.043122901,0.00432933,-0.008384798,-0.002933541,0.004948989,0.001081376,0.000749487,-3.53E-05
-0.00664129,-0.018065563,0.000629362,-0.01612435,0.008490136,-0.005118675,-0.001340275,-0.01731785,0.07360251,0.006833392
-0.003853814,-0.002328845,0.032109334,-0.003435354,0.019134102,-0.004871272,-0.000180667,-0.007555499,0.011064817,0.000727284
